id,target,creator,description,c1_type,c1_match,c1_value
https://geoconnex.us/ref/pws/OK2002046,https://info.geoconnex.us/collections/pws/items/OK2002046,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OK2002046?f=${C:f:1}
https://geoconnex.us/ref/pws/CA0900318,https://info.geoconnex.us/collections/pws/items/CA0900318,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA0900318?f=${C:f:1}
https://geoconnex.us/ref/pws/CA0707560,https://info.geoconnex.us/collections/pws/items/CA0707560,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA0707560?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0309504,https://info.geoconnex.us/collections/pws/items/NC0309504,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0309504?f=${C:f:1}
https://geoconnex.us/ref/pws/MI4120067,https://info.geoconnex.us/collections/pws/items/MI4120067,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MI4120067?f=${C:f:1}
https://geoconnex.us/ref/pws/IA9630872,https://info.geoconnex.us/collections/pws/items/IA9630872,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IA9630872?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3041129,https://info.geoconnex.us/collections/pws/items/IL3041129,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3041129?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0309107,https://info.geoconnex.us/collections/pws/items/NC0309107,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0309107?f=${C:f:1}
https://geoconnex.us/ref/pws/WI2460887,https://info.geoconnex.us/collections/pws/items/WI2460887,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI2460887?f=${C:f:1}
https://geoconnex.us/ref/pws/NY3830111,https://info.geoconnex.us/collections/pws/items/NY3830111,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY3830111?f=${C:f:1}
https://geoconnex.us/ref/pws/OR4195316,https://info.geoconnex.us/collections/pws/items/OR4195316,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OR4195316?f=${C:f:1}
https://geoconnex.us/ref/pws/FL2104346,https://info.geoconnex.us/collections/pws/items/FL2104346,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL2104346?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4430620,https://info.geoconnex.us/collections/pws/items/WI4430620,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4430620?f=${C:f:1}
https://geoconnex.us/ref/pws/NC1011003,https://info.geoconnex.us/collections/pws/items/NC1011003,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC1011003?f=${C:f:1}
https://geoconnex.us/ref/pws/FL6605014,https://info.geoconnex.us/collections/pws/items/FL6605014,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL6605014?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3131177,https://info.geoconnex.us/collections/pws/items/IL3131177,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3131177?f=${C:f:1}
https://geoconnex.us/ref/pws/ND2911356,https://info.geoconnex.us/collections/pws/items/ND2911356,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ND2911356?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0285440,https://info.geoconnex.us/collections/pws/items/NC0285440,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0285440?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8660544,https://info.geoconnex.us/collections/pws/items/WI8660544,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8660544?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4430571,https://info.geoconnex.us/collections/pws/items/WI4430571,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4430571?f=${C:f:1}
https://geoconnex.us/ref/pws/VT0021118,https://info.geoconnex.us/collections/pws/items/VT0021118,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VT0021118?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8040307,https://info.geoconnex.us/collections/pws/items/WI8040307,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8040307?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8040304,https://info.geoconnex.us/collections/pws/items/WI8040304,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8040304?f=${C:f:1}
https://geoconnex.us/ref/pws/CA3901019,https://info.geoconnex.us/collections/pws/items/CA3901019,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA3901019?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0351159,https://info.geoconnex.us/collections/pws/items/NC0351159,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0351159?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8160353,https://info.geoconnex.us/collections/pws/items/WI8160353,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8160353?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0118650,https://info.geoconnex.us/collections/pws/items/NC0118650,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0118650?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4590527,https://info.geoconnex.us/collections/pws/items/WI4590527,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4590527?f=${C:f:1}
https://geoconnex.us/ref/pws/WI2300153,https://info.geoconnex.us/collections/pws/items/WI2300153,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI2300153?f=${C:f:1}
https://geoconnex.us/ref/pws/NC3005009,https://info.geoconnex.us/collections/pws/items/NC3005009,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC3005009?f=${C:f:1}
https://geoconnex.us/ref/pws/NY4503962,https://info.geoconnex.us/collections/pws/items/NY4503962,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY4503962?f=${C:f:1}
https://geoconnex.us/ref/pws/OK7005535,https://info.geoconnex.us/collections/pws/items/OK7005535,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OK7005535?f=${C:f:1}
https://geoconnex.us/ref/pws/PA4180839,https://info.geoconnex.us/collections/pws/items/PA4180839,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA4180839?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0377456,https://info.geoconnex.us/collections/pws/items/NC0377456,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0377456?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0160889,https://info.geoconnex.us/collections/pws/items/NC0160889,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0160889?f=${C:f:1}
https://geoconnex.us/ref/pws/NE3115904,https://info.geoconnex.us/collections/pws/items/NE3115904,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NE3115904?f=${C:f:1}
https://geoconnex.us/ref/pws/VT0020787,https://info.geoconnex.us/collections/pws/items/VT0020787,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VT0020787?f=${C:f:1}
https://geoconnex.us/ref/pws/VT0020786,https://info.geoconnex.us/collections/pws/items/VT0020786,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VT0020786?f=${C:f:1}
https://geoconnex.us/ref/pws/PA6420838,https://info.geoconnex.us/collections/pws/items/PA6420838,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA6420838?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0112433,https://info.geoconnex.us/collections/pws/items/NC0112433,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0112433?f=${C:f:1}
https://geoconnex.us/ref/pws/CA3302307,https://info.geoconnex.us/collections/pws/items/CA3302307,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA3302307?f=${C:f:1}
https://geoconnex.us/ref/pws/ND5011186,https://info.geoconnex.us/collections/pws/items/ND5011186,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ND5011186?f=${C:f:1}
https://geoconnex.us/ref/pws/ND1311758,https://info.geoconnex.us/collections/pws/items/ND1311758,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/ND1311758?f=${C:f:1}
https://geoconnex.us/ref/pws/NC1044025,https://info.geoconnex.us/collections/pws/items/NC1044025,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC1044025?f=${C:f:1}
https://geoconnex.us/ref/pws/FL3425052,https://info.geoconnex.us/collections/pws/items/FL3425052,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL3425052?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0150165,https://info.geoconnex.us/collections/pws/items/NC0150165,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0150165?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0454476,https://info.geoconnex.us/collections/pws/items/NC0454476,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0454476?f=${C:f:1}
https://geoconnex.us/ref/pws/VT0005128,https://info.geoconnex.us/collections/pws/items/VT0005128,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VT0005128?f=${C:f:1}
https://geoconnex.us/ref/pws/NM3500813,https://info.geoconnex.us/collections/pws/items/NM3500813,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NM3500813?f=${C:f:1}
https://geoconnex.us/ref/pws/IA5765302,https://info.geoconnex.us/collections/pws/items/IA5765302,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IA5765302?f=${C:f:1}
https://geoconnex.us/ref/pws/IL0895125,https://info.geoconnex.us/collections/pws/items/IL0895125,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL0895125?f=${C:f:1}
https://geoconnex.us/ref/pws/WI6030351,https://info.geoconnex.us/collections/pws/items/WI6030351,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI6030351?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0118748,https://info.geoconnex.us/collections/pws/items/NC0118748,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0118748?f=${C:f:1}
https://geoconnex.us/ref/pws/OH1033312,https://info.geoconnex.us/collections/pws/items/OH1033312,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/OH1033312?f=${C:f:1}
https://geoconnex.us/ref/pws/NY5718929,https://info.geoconnex.us/collections/pws/items/NY5718929,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY5718929?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0518030,https://info.geoconnex.us/collections/pws/items/NH0518030,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0518030?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0471117,https://info.geoconnex.us/collections/pws/items/NC0471117,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0471117?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0195545,https://info.geoconnex.us/collections/pws/items/NC0195545,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0195545?f=${C:f:1}
https://geoconnex.us/ref/pws/VI3000532,https://info.geoconnex.us/collections/pws/items/VI3000532,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VI3000532?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3054601,https://info.geoconnex.us/collections/pws/items/IL3054601,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3054601?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3002014,https://info.geoconnex.us/collections/pws/items/IL3002014,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3002014?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0234125,https://info.geoconnex.us/collections/pws/items/NC0234125,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0234125?f=${C:f:1}
https://geoconnex.us/ref/pws/WI6170285,https://info.geoconnex.us/collections/pws/items/WI6170285,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI6170285?f=${C:f:1}
https://geoconnex.us/ref/pws/MI2120196,https://info.geoconnex.us/collections/pws/items/MI2120196,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MI2120196?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0291109,https://info.geoconnex.us/collections/pws/items/NC0291109,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0291109?f=${C:f:1}
https://geoconnex.us/ref/pws/CA3901202,https://info.geoconnex.us/collections/pws/items/CA3901202,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/CA3901202?f=${C:f:1}
https://geoconnex.us/ref/pws/FL6412542,https://info.geoconnex.us/collections/pws/items/FL6412542,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL6412542?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0156443,https://info.geoconnex.us/collections/pws/items/NC0156443,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0156443?f=${C:f:1}
https://geoconnex.us/ref/pws/AK2249182,https://info.geoconnex.us/collections/pws/items/AK2249182,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/AK2249182?f=${C:f:1}
https://geoconnex.us/ref/pws/AK2249106,https://info.geoconnex.us/collections/pws/items/AK2249106,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/AK2249106?f=${C:f:1}
https://geoconnex.us/ref/pws/NC4392624,https://info.geoconnex.us/collections/pws/items/NC4392624,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC4392624?f=${C:f:1}
https://geoconnex.us/ref/pws/FL6095081,https://info.geoconnex.us/collections/pws/items/FL6095081,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL6095081?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0112511,https://info.geoconnex.us/collections/pws/items/NC0112511,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0112511?f=${C:f:1}
https://geoconnex.us/ref/pws/GU0000012,https://info.geoconnex.us/collections/pws/items/GU0000012,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/GU0000012?f=${C:f:1}
https://geoconnex.us/ref/pws/PA2590823,https://info.geoconnex.us/collections/pws/items/PA2590823,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA2590823?f=${C:f:1}
https://geoconnex.us/ref/pws/PA2451400,https://info.geoconnex.us/collections/pws/items/PA2451400,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA2451400?f=${C:f:1}
https://geoconnex.us/ref/pws/NC7065042,https://info.geoconnex.us/collections/pws/items/NC7065042,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC7065042?f=${C:f:1}
https://geoconnex.us/ref/pws/NC7010060,https://info.geoconnex.us/collections/pws/items/NC7010060,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC7010060?f=${C:f:1}
https://geoconnex.us/ref/pws/NC7010061,https://info.geoconnex.us/collections/pws/items/NC7010061,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC7010061?f=${C:f:1}
https://geoconnex.us/ref/pws/MI0320665,https://info.geoconnex.us/collections/pws/items/MI0320665,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MI0320665?f=${C:f:1}
https://geoconnex.us/ref/pws/NH0599040,https://info.geoconnex.us/collections/pws/items/NH0599040,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NH0599040?f=${C:f:1}
https://geoconnex.us/ref/pws/IL3047662,https://info.geoconnex.us/collections/pws/items/IL3047662,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/IL3047662?f=${C:f:1}
https://geoconnex.us/ref/pws/NY4130330,https://info.geoconnex.us/collections/pws/items/NY4130330,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY4130330?f=${C:f:1}
https://geoconnex.us/ref/pws/PA1461204,https://info.geoconnex.us/collections/pws/items/PA1461204,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA1461204?f=${C:f:1}
https://geoconnex.us/ref/pws/PA1461207,https://info.geoconnex.us/collections/pws/items/PA1461207,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/PA1461207?f=${C:f:1}
https://geoconnex.us/ref/pws/NC5026010,https://info.geoconnex.us/collections/pws/items/NC5026010,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC5026010?f=${C:f:1}
https://geoconnex.us/ref/pws/AK2312978,https://info.geoconnex.us/collections/pws/items/AK2312978,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/AK2312978?f=${C:f:1}
https://geoconnex.us/ref/pws/AK2380484,https://info.geoconnex.us/collections/pws/items/AK2380484,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/AK2380484?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0363627,https://info.geoconnex.us/collections/pws/items/NC0363627,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0363627?f=${C:f:1}
https://geoconnex.us/ref/pws/DE00A0845,https://info.geoconnex.us/collections/pws/items/DE00A0845,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/DE00A0845?f=${C:f:1}
https://geoconnex.us/ref/pws/NY1901875,https://info.geoconnex.us/collections/pws/items/NY1901875,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY1901875?f=${C:f:1}
https://geoconnex.us/ref/pws/NM3592319,https://info.geoconnex.us/collections/pws/items/NM3592319,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NM3592319?f=${C:f:1}
https://geoconnex.us/ref/pws/NJ1512351,https://info.geoconnex.us/collections/pws/items/NJ1512351,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NJ1512351?f=${C:f:1}
https://geoconnex.us/ref/pws/NC1044024,https://info.geoconnex.us/collections/pws/items/NC1044024,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC1044024?f=${C:f:1}
https://geoconnex.us/ref/pws/SC4670974,https://info.geoconnex.us/collections/pws/items/SC4670974,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/SC4670974?f=${C:f:1}
https://geoconnex.us/ref/pws/RI1000013,https://info.geoconnex.us/collections/pws/items/RI1000013,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/RI1000013?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0145168,https://info.geoconnex.us/collections/pws/items/NC0145168,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0145168?f=${C:f:1}
https://geoconnex.us/ref/pws/WI7340647,https://info.geoconnex.us/collections/pws/items/WI7340647,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI7340647?f=${C:f:1}
https://geoconnex.us/ref/pws/NJ1113308,https://info.geoconnex.us/collections/pws/items/NJ1113308,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NJ1113308?f=${C:f:1}
https://geoconnex.us/ref/pws/WI8660355,https://info.geoconnex.us/collections/pws/items/WI8660355,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI8660355?f=${C:f:1}
https://geoconnex.us/ref/pws/FL3425048,https://info.geoconnex.us/collections/pws/items/FL3425048,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL3425048?f=${C:f:1}
https://geoconnex.us/ref/pws/WI6180677,https://info.geoconnex.us/collections/pws/items/WI6180677,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI6180677?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0100500,https://info.geoconnex.us/collections/pws/items/NC0100500,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0100500?f=${C:f:1}
https://geoconnex.us/ref/pws/FL3484420,https://info.geoconnex.us/collections/pws/items/FL3484420,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL3484420?f=${C:f:1}
https://geoconnex.us/ref/pws/NY1316579,https://info.geoconnex.us/collections/pws/items/NY1316579,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY1316579?f=${C:f:1}
https://geoconnex.us/ref/pws/FL3425049,https://info.geoconnex.us/collections/pws/items/FL3425049,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL3425049?f=${C:f:1}
https://geoconnex.us/ref/pws/VA3199600,https://info.geoconnex.us/collections/pws/items/VA3199600,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VA3199600?f=${C:f:1}
https://geoconnex.us/ref/pws/FL4064406,https://info.geoconnex.us/collections/pws/items/FL4064406,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL4064406?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0291486,https://info.geoconnex.us/collections/pws/items/NC0291486,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0291486?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0291465,https://info.geoconnex.us/collections/pws/items/NC0291465,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0291465?f=${C:f:1}
https://geoconnex.us/ref/pws/FL1374093,https://info.geoconnex.us/collections/pws/items/FL1374093,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/FL1374093?f=${C:f:1}
https://geoconnex.us/ref/pws/VT0008116,https://info.geoconnex.us/collections/pws/items/VT0008116,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/VT0008116?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0160448,https://info.geoconnex.us/collections/pws/items/NC0160448,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0160448?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0201474,https://info.geoconnex.us/collections/pws/items/NC0201474,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0201474?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0293508,https://info.geoconnex.us/collections/pws/items/NC0293508,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0293508?f=${C:f:1}
https://geoconnex.us/ref/pws/NY1120021,https://info.geoconnex.us/collections/pws/items/NY1120021,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY1120021?f=${C:f:1}
https://geoconnex.us/ref/pws/NE3121307,https://info.geoconnex.us/collections/pws/items/NE3121307,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NE3121307?f=${C:f:1}
https://geoconnex.us/ref/pws/NY5509803,https://info.geoconnex.us/collections/pws/items/NY5509803,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NY5509803?f=${C:f:1}
https://geoconnex.us/ref/pws/NC0392470,https://info.geoconnex.us/collections/pws/items/NC0392470,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/NC0392470?f=${C:f:1}
https://geoconnex.us/ref/pws/WI4430536,https://info.geoconnex.us/collections/pws/items/WI4430536,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/WI4430536?f=${C:f:1}
https://geoconnex.us/ref/pws/MA3301046,https://info.geoconnex.us/collections/pws/items/MA3301046,kyle.onda@duke.edu,Public Water Systems,QueryString,f=.*,https://info.geoconnex.us/collections/pws/items/MA3301046?f=${C:f:1}
